Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm]
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;21;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;2824
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;57;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;6474
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;12;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;9069
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;4693
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;9208
30;0.23;29;1950
30;0.23;29;1950
30;0.23;29;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
30;0.23;66;1950
